Day;Configuracion;NOperations;SOperations;TotalOperations;ConfigNorm
2018-05-04 21:00:00;NORTE;15;0;15;1
2018-05-04 21:30:00;NORTE;11;0;11;1
2018-05-04 22:00:00;NORTE;11;0;11;1
2018-05-04 22:30:00;NORTE;6;0;6;1
2018-05-04 23:00:00;NORTE;5;0;5;1
2018-05-04 23:30:00;NORTE;1;0;1;1
2018-05-05 00:00:00;NORTE;1;0;1;1
2018-05-05 01:00:00;NORTE;1;0;1;1
2018-05-05 01:30:00;NORTE;2;0;2;1
2018-05-05 02:00:00;NORTE;1;0;1;1
2018-05-05 02:30:00;NORTE;4;0;4;1
2018-05-05 03:00:00;NORTE;2;0;2;1
2018-05-05 03:30:00;NORTE;3;0;3;1
2018-05-05 04:00:00;NORTE;11;0;11;1
2018-05-05 04:30:00;NORTE;11;0;11;1
2018-05-05 05:00:00;NORTE;12;0;12;1
2018-05-05 05:30:00;NORTE;30;0;30;1
2018-05-05 06:00:00;NORTE;26;0;26;1
2018-05-05 06:30:00;NORTE;20;0;20;1
2018-05-05 07:00:00;NORTE;34;0;34;1
2018-05-05 07:30:00;NORTE;29;0;29;1
2018-05-05 08:00:00;NORTE;34;0;34;1
2018-05-05 08:30:00;NORTE;33;0;33;1
2018-05-05 09:00:00;NORTE;16;0;16;1
2018-05-05 09:30:00;NORTE;33;0;33;1
2018-05-05 10:00:00;NORTE;29;0;29;1
2018-05-05 10:30:00;NORTE;31;0;31;1
2018-05-05 11:00:00;NORTE;30;0;30;1
2018-05-05 11:30:00;NORTE;18;0;18;1
2018-05-05 12:00:00;NORTE;21;0;21;1
2018-05-05 12:30:00;NORTE;28;0;28;1
2018-05-05 13:00:00;NORTE;22;0;22;1
2018-05-05 13:30:00;NORTE;21;0;21;1
2018-05-05 14:00:00;NORTE;43;0;43;1
2018-05-05 14:30:00;NORTE;30;0;30;1
2018-05-05 15:00:00;NORTE;18;0;18;1
2018-05-05 15:30:00;NORTE;20;0;20;1
2018-05-05 16:00:00;NORTE;23;0;23;1
2018-05-05 16:30:00;NORTE;30;0;30;1
2018-05-05 17:00:00;NORTE;13;0;13;1
2018-05-05 17:30:00;NORTE;23;0;23;1
2018-05-05 18:00:00;NORTE;28;0;28;1
2018-05-05 18:30:00;NORTE;27;0;27;1
2018-05-05 19:00:00;NORTE;20;0;20;1
2018-05-05 19:30:00;NORTE;23;0;23;1
2018-05-05 20:00:00;NORTE;21;0;21;1
2018-05-05 20:30:00;NORTE;7;0;7;1
2018-05-05 20:48:00;NORTE;1;0;1;1
2018-05-05 21:00:00;SUR;0;6;6;1
2018-05-05 21:17:00;SUR;0;5;5;1
2018-05-05 21:30:00;SUR;0;11;11;1
2018-05-05 22:00:00;SUR;0;13;13;1
2018-05-05 22:30:00;SUR;0;4;4;1
2018-05-05 23:00:00;SUR;0;7;7;1
2018-05-06 00:00:00;CONFLICTIVA;1;1;2;2
2018-05-06 00:30:00;NORTE;1;0;1;1
2018-05-06 01:00:00;NORTE;3;0;3;1
2018-05-06 01:30:00;NORTE;2;0;2;1
2018-05-06 02:00:00;NORTE;3;0;3;1
2018-05-06 02:30:00;NORTE;1;0;1;1
2018-05-06 03:30:00;NORTE;4;0;4;1
2018-05-06 04:00:00;NORTE;11;0;11;1
2018-05-06 04:30:00;NORTE;9;0;9;1
2018-05-06 05:00:00;NORTE;17;0;17;1
2018-05-06 05:30:00;NORTE;25;0;25;1
2018-05-06 06:00:00;NORTE;19;0;19;1
2018-05-06 06:30:00;NORTE;17;0;17;1
2018-05-06 07:00:00;NORTE;31;0;31;1
2018-05-06 07:30:00;NORTE;26;0;26;1
2018-05-06 08:00:00;NORTE;33;0;33;1
2018-05-06 08:30:00;NORTE;33;0;33;1
2018-05-06 09:00:00;NORTE;20;0;20;1
2018-05-06 09:30:00;NORTE;41;0;41;1
2018-05-06 10:00:00;NORTE;35;0;35;1
2018-05-06 10:30:00;NORTE;26;0;26;1
2018-05-06 11:00:00;NORTE;27;0;27;1
2018-05-06 11:30:00;NORTE;29;0;29;1
2018-05-06 12:00:00;NORTE;29;0;29;1
2018-05-06 12:30:00;NORTE;35;0;35;1
2018-05-06 13:00:00;NORTE;32;0;32;1
2018-05-06 13:30:00;NORTE;29;0;29;1
2018-05-06 14:00:00;NORTE;40;0;40;1
2018-05-06 14:30:00;NORTE;32;0;32;1
2018-05-06 15:00:00;NORTE;21;0;21;1
2018-05-06 15:30:00;NORTE;21;0;21;1
2018-05-06 16:00:00;NORTE;19;0;19;1
2018-05-06 16:30:00;NORTE;25;1;26;1
2018-05-06 17:00:00;NORTE;27;0;27;1
2018-05-06 17:30:00;NORTE;30;0;30;1
2018-05-06 18:00:00;NORTE;29;0;29;1
2018-05-06 18:30:00;NORTE;34;0;34;1
2018-05-06 19:00:00;CONFLICTIVA;9;16;25;2
2018-05-06 19:30:00;SUR;0;33;33;1
2018-05-06 20:00:00;SUR;0;33;33;1
2018-05-06 20:30:00;SUR;0;5;5;1
2018-05-06 20:35:00;SUR;0;24;24;1
2018-05-06 21:00:00;SUR;0;5;5;1
2018-05-06 21:16:00;SUR;0;11;11;1
2018-05-06 21:30:00;SUR;0;16;16;1
2018-05-06 22:00:00;SUR;0;16;16;1
2018-05-06 22:30:00;NORTE;10;0;10;1
2018-05-06 23:00:00;NORTE;9;0;9;1
2018-05-07 00:00:00;NORTE;1;0;1;1
2018-05-07 00:30:00;NORTE;3;0;3;1
2018-05-07 01:30:00;NORTE;1;0;1;1
2018-05-07 02:00:00;NORTE;3;0;3;1
2018-05-07 02:30:00;NORTE;3;0;3;1
2018-05-07 03:30:00;NORTE;6;0;6;1
2018-05-07 04:06:16;NORTE;1;0;1;1
2018-05-07 04:10:09;NORTE;1;0;1;1
2018-05-07 04:12:48;NORTE;1;0;1;1
2018-05-07 04:15:41;NORTE;1;0;1;1
2018-05-07 04:20:08;NORTE;1;0;1;1
2018-05-07 04:25:18;NORTE;1;0;1;1
2018-05-07 04:26:33;NORTE;1;0;1;1
2018-05-07 04:30:00;NORTE;11;0;11;1
2018-05-07 05:00:00;NORTE;20;0;20;1
2018-05-07 05:30:00;NORTE;36;0;36;1
2018-05-07 06:00:00;NORTE;26;0;26;1
2018-05-07 06:30:00;NORTE;29;0;29;1
2018-05-07 07:00:00;NORTE;26;0;26;1
2018-05-07 07:30:00;NORTE;27;0;27;1
2018-05-07 08:00:00;NORTE;40;0;40;1
2018-05-07 08:30:00;NORTE;37;0;37;1
2018-05-07 09:00:00;NORTE;24;0;24;1
2018-05-07 09:30:00;NORTE;33;0;33;1
2018-05-07 10:00:00;NORTE;34;0;34;1
2018-05-07 10:30:00;NORTE;30;0;30;1
2018-05-07 11:00:00;NORTE;32;0;32;1
2018-05-07 11:30:00;NORTE;25;0;25;1
2018-05-07 12:00:00;NORTE;23;0;23;1
2018-05-07 12:30:00;NORTE;38;0;38;1
2018-05-07 13:00:00;NORTE;36;0;36;1
2018-05-07 13:30:00;NORTE;31;0;31;1
2018-05-07 14:00:00;NORTE;35;0;35;1
2018-05-07 14:30:00;NORTE;30;0;30;1
2018-05-07 15:00:00;NORTE;29;0;29;1
2018-05-07 15:30:00;NORTE;24;0;24;1
2018-05-07 16:00:00;NORTE;19;0;19;1
2018-05-07 16:30:00;NORTE;34;0;34;1
2018-05-07 17:00:00;NORTE;27;0;27;1
2018-05-07 17:30:00;NORTE;30;0;30;1
2018-05-07 18:00:00;NORTE;28;0;28;1
2018-05-07 18:30:00;NORTE;4;0;4;1
2018-05-07 18:37:00;NORTE;19;1;20;1
2018-05-07 19:00:00;NORTE;32;0;32;1
2018-05-07 19:30:00;NORTE;31;0;31;1
2018-05-07 20:00:00;NORTE;29;0;29;1
2018-05-07 20:30:00;NORTE;33;0;33;1
2018-05-07 21:00:00;NORTE;19;0;19;1
2018-05-07 21:30:00;NORTE;16;0;16;1
2018-05-07 22:00:00;NORTE;12;0;12;1
2018-05-07 22:30:00;NORTE;6;0;6;1
2018-05-07 23:00:00;NORTE;2;0;2;1
2018-05-08 00:30:00;NORTE;2;0;2;1
2018-05-08 01:00:00;NORTE;1;0;1;1
2018-05-08 01:30:00;NORTE;2;0;2;1
2018-05-08 02:00:00;NORTE;3;0;3;1
2018-05-08 02:30:00;NORTE;4;0;4;1
2018-05-08 03:00:00;NORTE;3;0;3;1
2018-05-08 03:30:00;NORTE;10;0;10;1
2018-05-08 04:00:00;NORTE;11;0;11;1
2018-05-08 04:30:00;NORTE;9;0;9;1
2018-05-08 05:00:00;NORTE;26;0;26;1
2018-05-08 05:30:00;NORTE;38;0;38;1
2018-05-08 06:00:00;NORTE;12;0;12;1
2018-05-08 06:30:00;NORTE;24;0;24;1
2018-05-08 07:00:00;NORTE;23;0;23;1
2018-05-08 07:30:00;NORTE;29;0;29;1
2018-05-08 08:00:00;NORTE;22;0;22;1
2018-05-08 08:30:00;NORTE;33;0;33;1
2018-05-08 09:00:00;NORTE;29;0;29;1
2018-05-08 09:30:00;NORTE;35;0;35;1
2018-05-08 10:00:00;NORTE;34;0;34;1
2018-05-08 10:30:00;NORTE;29;0;29;1
2018-05-08 11:00:00;NORTE;32;0;32;1
2018-05-08 11:30:00;NORTE;26;0;26;1
2018-05-08 12:00:00;NORTE;25;0;25;1
2018-05-08 12:30:00;NORTE;27;0;27;1
2018-05-08 13:00:00;NORTE;29;0;29;1
2018-05-08 13:30:00;NORTE;21;0;21;1
2018-05-08 14:00:00;NORTE;18;0;18;1
2018-05-08 14:30:00;NORTE;23;0;23;1
2018-05-08 15:00:00;NORTE;30;0;30;1
2018-05-08 15:30:00;NORTE;30;0;30;1
2018-05-08 16:00:00;NORTE;34;0;34;1
2018-05-08 16:30:00;NORTE;20;0;20;1
2018-05-08 17:00:00;NORTE;25;0;25;1
2018-05-08 17:30:00;NORTE;34;0;34;1
2018-05-08 18:00:00;NORTE;33;0;33;1
2018-05-08 18:30:00;NORTE;31;0;31;1
2018-05-08 19:00:00;NORTE;33;0;33;1
2018-05-08 19:30:00;NORTE;23;0;23;1
2018-05-08 20:00:00;NORTE;33;0;33;1
2018-05-08 20:30:00;NORTE;29;0;29;1
2018-05-08 21:00:00;NORTE;22;0;22;1
2018-05-08 21:30:00;NORTE;11;0;11;1
2018-05-08 22:00:00;NORTE;14;0;14;1
2018-05-08 22:30:00;NORTE;3;0;3;1
2018-05-08 23:00:00;NORTE;1;0;1;1
2018-05-08 23:30:00;NORTE;1;0;1;1
2018-05-09 00:00:00;NORTE;1;0;1;1
2018-05-09 00:30:00;NORTE;1;0;1;1
2018-05-09 01:00:00;NORTE;1;0;1;1
2018-05-09 01:30:00;NORTE;1;0;1;1
2018-05-09 02:00:00;NORTE;1;0;1;1
2018-05-09 02:30:00;NORTE;4;0;4;1
2018-05-09 03:00:00;NORTE;4;0;4;1
2018-05-09 03:30:00;NORTE;6;0;6;1
2018-05-09 04:00:00;NORTE;13;0;13;1
2018-05-09 04:30:00;NORTE;10;0;10;1
2018-05-09 05:00:00;NORTE;21;0;21;1
2018-05-09 05:30:00;NORTE;32;0;32;1
2018-05-09 06:00:00;NORTE;19;0;19;1
2018-05-09 06:30:00;NORTE;26;0;26;1
2018-05-09 07:00:00;NORTE;39;0;39;1
2018-05-09 07:30:00;NORTE;26;0;26;1
2018-05-09 08:00:00;NORTE;36;0;36;1
2018-05-09 08:30:00;NORTE;36;0;36;1
2018-05-09 09:00:00;NORTE;29;0;29;1
2018-05-09 09:30:00;NORTE;32;0;32;1
2018-05-09 10:00:00;NORTE;35;0;35;1
2018-05-09 10:30:00;NORTE;38;0;38;1
2018-05-09 11:00:00;NORTE;34;0;34;1
2018-05-09 11:30:00;NORTE;25;0;25;1
2018-05-09 12:00:00;NORTE;21;0;21;1
2018-05-09 12:30:00;NORTE;35;0;35;1
2018-05-09 13:00:00;NORTE;32;0;32;1
2018-05-09 13:30:00;NORTE;23;0;23;1
2018-05-09 14:00:00;NORTE;41;0;41;1
2018-05-09 14:30:00;NORTE;32;0;32;1
2018-05-09 15:00:00;NORTE;23;0;23;1
2018-05-09 15:30:00;NORTE;14;0;14;1
2018-05-09 16:00:00;NORTE;25;0;25;1
2018-05-09 16:30:00;NORTE;28;0;28;1
2018-05-09 17:00:00;NORTE;27;0;27;1
2018-05-09 17:30:00;NORTE;28;0;28;1
2018-05-09 18:00:00;NORTE;46;0;46;1
2018-05-09 18:30:00;NORTE;34;0;34;1
2018-05-09 19:00:00;NORTE;32;0;32;1
2018-05-09 19:30:00;NORTE;20;0;20;1
2018-05-09 20:00:00;NORTE;33;0;33;1
2018-05-09 20:30:00;NORTE;22;0;22;1
2018-05-09 21:00:02;NORTE;1;0;1;1
2018-05-09 21:00:09;NORTE;1;0;1;1
2018-05-09 21:01:22;NORTE;1;0;1;1
2018-05-09 21:01:40;NORTE;1;0;1;1
2018-05-09 21:03:16;NORTE;1;0;1;1
2018-05-09 21:06:25;NORTE;1;0;1;1
2018-05-09 21:08:33;NORTE;1;0;1;1
2018-05-09 21:11:15;NORTE;1;0;1;1
2018-05-09 21:12:36;NORTE;1;0;1;1
2018-05-09 21:12:52;NORTE;1;0;1;1
2018-05-09 21:13:47;NORTE;1;0;1;1
2018-05-09 21:15:51;NORTE;1;0;1;1
2018-05-09 21:15:59;NORTE;1;0;1;1
2018-05-09 21:17:41;NORTE;1;0;1;1
2018-05-09 21:19:06;NORTE;1;0;1;1
2018-05-09 21:20:53;NORTE;1;0;1;1
2018-05-09 21:23:16;NORTE;1;0;1;1
2018-05-09 21:26:06;NORTE;1;0;1;1
2018-05-09 21:27:53;NORTE;1;0;1;1
2018-05-09 21:29:25;NORTE;1;0;1;1
2018-05-09 21:30:00;NORTE;11;0;11;1
2018-05-09 22:00:00;NORTE;10;0;10;1
2018-05-09 22:30:00;NORTE;2;0;2;1
2018-05-09 23:00:00;NORTE;5;0;5;1
2018-05-09 23:30:00;NORTE;6;0;6;1
2018-05-10 00:00:00;NORTE;1;0;1;1
2018-05-10 00:30:00;NORTE;1;0;1;1
2018-05-10 01:00:00;NORTE;2;0;2;1
2018-05-10 02:00:00;NORTE;2;0;2;1
2018-05-10 02:30:00;NORTE;3;0;3;1
2018-05-10 03:00:00;NORTE;3;0;3;1
2018-05-10 03:30:00;NORTE;8;0;8;1
2018-05-10 04:00:00;NORTE;9;0;9;1
2018-05-10 04:30:00;NORTE;16;0;16;1
2018-05-10 05:00:00;NORTE;20;0;20;1
2018-05-10 05:30:00;NORTE;39;0;39;1
2018-05-10 06:00:00;NORTE;18;0;18;1
2018-05-10 06:30:00;NORTE;26;0;26;1
2018-05-10 07:00:00;NORTE;22;1;23;1
2018-05-10 07:30:00;NORTE;28;0;28;1
2018-05-10 08:00:00;NORTE;38;0;38;1
2018-05-10 08:30:00;NORTE;34;0;34;1
2018-05-10 09:00:00;NORTE;26;0;26;1
2018-05-10 09:30:00;NORTE;36;0;36;1
2018-05-10 10:00:00;NORTE;40;0;40;1
2018-05-10 10:30:00;NORTE;16;0;16;1
2018-05-10 12:00:00;NORTE;21;0;21;1
2018-05-10 12:30:00;NORTE;29;0;29;1
2018-05-10 13:00:00;NORTE;36;0;36;1
2018-05-10 13:30:00;NORTE;28;0;28;1
2018-05-10 14:00:00;NORTE;37;0;37;1
2018-05-10 14:30:00;NORTE;34;0;34;1
2018-05-10 15:00:00;NORTE;16;1;17;1
2018-05-10 15:30:00;NORTE;21;0;21;1
2018-05-10 16:00:00;NORTE;17;0;17;1
2018-05-10 16:30:00;NORTE;32;0;32;1
2018-05-10 17:00:00;NORTE;27;0;27;1
2018-05-10 17:30:00;NORTE;34;0;34;1
2018-05-10 18:00:00;NORTE;30;0;30;1
2018-05-10 18:30:00;NORTE;33;0;33;1
2018-05-10 19:00:00;NORTE;22;0;22;1
2018-05-10 19:30:00;NORTE;18;0;18;1
2018-05-10 19:43:00;NORTE;15;0;15;1
2018-05-10 20:00:00;NORTE;36;0;36;1
2018-05-10 20:30:00;NORTE;22;0;22;1
2018-05-10 21:00:00;NORTE;14;0;14;1
2018-05-10 21:30:00;NORTE;13;0;13;1
2018-05-10 22:00:00;NORTE;14;0;14;1
2018-05-10 22:30:00;NORTE;3;0;3;1
2018-05-10 23:00:00;NORTE;4;0;4;1
2018-05-11 00:00:00;NORTE;1;0;1;1
2018-05-11 00:30:00;NORTE;1;0;1;1
2018-05-11 01:00:00;NORTE;2;0;2;1
2018-05-11 01:30:00;NORTE;2;0;2;1
2018-05-11 02:00:00;NORTE;4;0;4;1
2018-05-11 02:30:00;NORTE;2;0;2;1
2018-05-11 03:00:00;NORTE;2;0;2;1
2018-05-11 03:30:00;NORTE;6;0;6;1
2018-05-11 04:00:00;NORTE;14;0;14;1
2018-05-11 04:30:00;NORTE;13;0;13;1
2018-05-11 05:30:00;NORTE;34;0;34;1
2018-05-11 06:00:00;NORTE;25;0;25;1
2018-05-11 06:30:00;NORTE;31;0;31;1
2018-05-11 07:00:00;NORTE;34;0;34;1
2018-05-11 07:30:00;NORTE;26;0;26;1
2018-05-11 08:00:00;NORTE;39;0;39;1
2018-05-11 08:30:00;NORTE;35;0;35;1
2018-05-11 09:00:00;NORTE;22;0;22;1
2018-05-11 09:30:00;NORTE;32;0;32;1
2018-05-11 10:00:00;NORTE;35;0;35;1
2018-05-11 10:30:00;SUR;0;28;28;1
2018-05-11 11:00:00;SUR;0;31;31;1
2018-05-11 11:30:00;SUR;0;27;27;1
2018-05-11 12:00:00;SUR;0;24;24;1
2018-05-11 12:30:00;SUR;0;12;12;1
2018-05-11 13:00:00;SUR;0;32;32;1
2018-05-11 13:30:00;SUR;0;31;31;1
2018-05-11 14:00:00;SUR;0;33;33;1
2018-05-11 14:30:00;SUR;0;33;33;1
2018-05-11 15:00:00;SUR;0;31;31;1
2018-05-11 15:30:00;SUR;0;18;18;1
2018-05-11 16:00:00;SUR;0;21;21;1
2018-05-11 16:30:00;SUR;0;27;27;1
2018-05-11 17:00:00;SUR;0;27;27;1
2018-05-11 17:30:00;SUR;0;27;27;1
2018-05-11 18:00:00;SUR;0;32;32;1
2018-05-11 18:30:00;SUR;0;18;18;1
2018-05-11 19:00:00;SUR;0;33;33;1
2018-05-11 19:30:00;SUR;0;19;19;1
2018-05-11 20:00:00;SUR;0;28;28;1
2018-05-11 20:30:00;SUR;0;26;26;1
2018-05-11 21:00:00;SUR;0;12;12;1
2018-05-11 21:30:00;SUR;0;12;12;1
2018-05-11 22:00:00;SUR;0;11;11;1
2018-05-11 22:30:00;SUR;0;2;2;1
2018-05-11 23:00:00;SUR;0;2;2;1
2018-05-11 23:30:00;SUR;0;1;1;1
2018-05-12 00:00:00;SUR;0;1;1;1
2018-05-12 01:00:00;SUR;0;2;2;1
2018-05-12 01:30:00;SUR;0;1;1;1
2018-05-12 02:00:00;SUR;0;3;3;1
2018-05-12 02:30:00;SUR;0;4;4;1
2018-05-12 03:00:00;SUR;0;1;1;1
2018-05-12 03:30:00;SUR;0;4;4;1
2018-05-12 04:00:00;SUR;0;8;8;1
2018-05-12 04:30:00;SUR;0;15;15;1
2018-05-12 05:00:00;SUR;0;12;12;1
2018-05-12 05:30:00;SUR;0;26;26;1
2018-05-12 06:00:00;SUR;0;22;22;1
2018-05-12 06:30:00;SUR;0;22;22;1
2018-05-12 07:00:00;SUR;0;34;34;1
2018-05-12 07:30:00;SUR;0;20;20;1
2018-05-12 08:00:00;SUR;0;32;32;1
2018-05-12 08:30:00;SUR;0;36;36;1
2018-05-12 09:00:00;SUR;0;18;18;1
2018-05-12 09:30:00;CONFLICTIVA;22;4;26;2
2018-05-12 10:00:00;NORTE;34;0;34;1
2018-05-12 10:30:00;NORTE;35;0;35;1
2018-05-12 11:00:00;NORTE;24;0;24;1
2018-05-12 11:30:00;NORTE;22;0;22;1
2018-05-12 12:00:00;NORTE;23;0;23;1
2018-05-12 12:30:00;NORTE;36;0;36;1
2018-05-12 13:00:00;NORTE;26;0;26;1
2018-05-12 13:30:00;NORTE;32;0;32;1
2018-05-12 14:00:00;NORTE;35;0;35;1
2018-05-12 14:30:00;NORTE;23;0;23;1
2018-05-12 15:00:00;NORTE;14;0;14;1
2018-05-12 15:30:00;NORTE;20;0;20;1
2018-05-12 16:00:00;NORTE;21;0;21;1
2018-05-12 16:30:00;NORTE;24;0;24;1
2018-05-12 17:00:00;NORTE;18;0;18;1
2018-05-12 17:30:00;NORTE;21;0;21;1
2018-05-12 18:00:00;NORTE;32;0;32;1
2018-05-12 18:30:00;NORTE;27;0;27;1
2018-05-12 19:00:00;NORTE;20;0;20;1
2018-05-12 19:30:00;NORTE;22;0;22;1
2018-05-12 20:00:00;NORTE;23;0;23;1
2018-05-12 20:30:00;NORTE;16;0;16;1
2018-05-12 21:00:00;NORTE;13;0;13;1
2018-05-12 21:30:00;NORTE;8;0;8;1
2018-05-12 22:00:00;NORTE;15;0;15;1
2018-05-12 22:30:00;NORTE;6;0;6;1
2018-05-12 23:00:00;NORTE;6;0;6;1
2018-05-12 23:30:00;NORTE;1;0;1;1
2018-05-13 00:00:00;NORTE;3;0;3;1
2018-05-13 01:00:00;NORTE;3;0;3;1
2018-05-13 02:00:00;NORTE;2;0;2;1
2018-05-13 02:30:00;NORTE;2;0;2;1
2018-05-13 03:00:00;NORTE;2;0;2;1
2018-05-13 03:30:00;NORTE;3;0;3;1
2018-05-13 04:00:00;NORTE;9;0;9;1
2018-05-13 04:30:00;NORTE;9;0;9;1
2018-05-13 05:00:00;NORTE;12;0;12;1
2018-05-13 05:30:00;NORTE;25;0;25;1
2018-05-13 06:00:00;NORTE;18;0;18;1
2018-05-13 06:30:00;NORTE;20;0;20;1
2018-05-13 07:00:00;NORTE;31;0;31;1
2018-05-13 07:30:00;NORTE;26;0;26;1
2018-05-13 08:00:00;NORTE;30;0;30;1
2018-05-13 08:30:00;NORTE;33;0;33;1
2018-05-13 09:00:00;NORTE;19;0;19;1
2018-05-13 09:30:00;NORTE;30;0;30;1
2018-05-13 10:00:00;NORTE;38;0;38;1
2018-05-13 10:30:00;NORTE;32;0;32;1
2018-05-13 11:00:00;NORTE;28;0;28;1
2018-05-13 11:30:00;NORTE;31;0;31;1
2018-05-13 12:00:00;NORTE;24;0;24;1
2018-05-13 12:30:00;NORTE;25;0;25;1
2018-05-13 13:00:00;NORTE;31;0;31;1
2018-05-13 13:30:00;NORTE;31;0;31;1
2018-05-13 14:00:00;NORTE;38;0;38;1
2018-05-13 14:30:00;NORTE;33;0;33;1
2018-05-13 15:00:00;NORTE;29;0;29;1
2018-05-13 15:30:00;NORTE;22;0;22;1
2018-05-13 16:00:00;NORTE;18;0;18;1
2018-05-13 16:30:00;NORTE;35;0;35;1
2018-05-13 17:00:00;NORTE;19;0;19;1
2018-05-13 17:30:00;NORTE;26;0;26;1
2018-05-13 18:00:00;NORTE;31;0;31;1
2018-05-13 18:30:00;NORTE;30;0;30;1
2018-05-13 19:00:00;NORTE;26;0;26;1
2018-05-13 19:30:00;NORTE;25;0;25;1
2018-05-13 20:00:00;NORTE;32;0;32;1
2018-05-13 20:30:00;NORTE;33;0;33;1
2018-05-13 21:00:00;NORTE;18;0;18;1
2018-05-13 21:30:00;NORTE;16;0;16;1
2018-05-13 22:00:00;NORTE;10;0;10;1
2018-05-13 22:30:00;NORTE;13;0;13;1
2018-05-13 23:00:00;NORTE;8;0;8;1
2018-05-13 23:30:00;NORTE;1;0;1;1
2018-05-14 00:00:00;NORTE;5;0;5;1
2018-05-14 00:30:00;NORTE;1;0;1;1
2018-05-14 01:30:00;NORTE;1;0;1;1
2018-05-14 02:00:00;NORTE;3;0;3;1
2018-05-14 02:30:00;NORTE;2;0;2;1
2018-05-14 03:00:00;NORTE;3;0;3;1
2018-05-14 03:30:00;NORTE;3;0;3;1
2018-05-14 04:00:00;NORTE;11;0;11;1
2018-05-14 04:30:00;NORTE;9;0;9;1
2018-05-14 05:00:00;NORTE;14;0;14;1
2018-05-14 05:30:00;NORTE;39;0;39;1
2018-05-14 06:00:00;NORTE;22;0;22;1
2018-05-14 06:30:00;NORTE;25;0;25;1
2018-05-14 07:00:00;NORTE;30;0;30;1
2018-05-14 07:30:00;NORTE;28;0;28;1
2018-05-14 08:00:00;NORTE;34;0;34;1
2018-05-14 08:30:00;NORTE;34;0;34;1
2018-05-14 09:00:00;NORTE;24;0;24;1
2018-05-14 09:30:00;NORTE;31;0;31;1
2018-05-14 10:00:00;NORTE;36;0;36;1
2018-05-14 10:30:00;NORTE;27;0;27;1
2018-05-14 11:00:00;NORTE;29;0;29;1
2018-05-14 11:30:00;NORTE;29;0;29;1
2018-05-14 12:00:00;NORTE;26;0;26;1
2018-05-14 12:30:00;NORTE;35;0;35;1
2018-05-14 13:00:00;NORTE;37;0;37;1
2018-05-14 13:30:00;NORTE;29;0;29;1
2018-05-14 14:00:00;NORTE;27;0;27;1
2018-05-14 14:30:00;NORTE;33;0;33;1
2018-05-14 15:00:00;NORTE;27;0;27;1
2018-05-14 15:30:00;NORTE;20;0;20;1
2018-05-14 16:00:00;NORTE;24;0;24;1
2018-05-14 16:30:00;NORTE;29;0;29;1
2018-05-14 17:00:00;NORTE;23;0;23;1
2018-05-14 17:30:00;NORTE;22;0;22;1
2018-05-14 18:00:00;NORTE;37;0;37;1
2018-05-14 18:30:00;NORTE;33;0;33;1
2018-05-14 19:00:00;NORTE;29;0;29;1
2018-05-14 19:30:00;NORTE;25;0;25;1
2018-05-14 20:00:00;NORTE;25;0;25;1
2018-05-14 20:30:00;NORTE;22;0;22;1
2018-05-14 21:00:00;NORTE;16;0;16;1
2018-05-14 21:30:00;NORTE;14;0;14;1
2018-05-14 22:00:00;NORTE;12;0;12;1
2018-05-14 22:30:00;NORTE;2;0;2;1
2018-05-14 23:00:00;NORTE;1;0;1;1
2018-05-14 23:30:00;NORTE;2;0;2;1
2018-05-15 00:00:00;NORTE;1;0;1;1
2018-05-15 01:00:00;NORTE;1;0;1;1
2018-05-15 01:30:00;NORTE;1;0;1;1
2018-05-15 02:00:00;NORTE;3;0;3;1
2018-05-15 02:30:00;NORTE;4;0;4;1
2018-05-15 03:00:00;NORTE;2;0;2;1
2018-05-15 03:30:00;NORTE;4;0;4;1
2018-05-15 04:00:00;NORTE;14;0;14;1
2018-05-15 04:30:00;NORTE;14;0;14;1
2018-05-15 05:00:00;NORTE;15;0;15;1
2018-05-15 05:30:00;NORTE;27;0;27;1
2018-05-15 06:00:00;NORTE;19;0;19;1
2018-05-15 06:30:00;NORTE;16;0;16;1
2018-05-15 07:00:00;NORTE;39;0;39;1
2018-05-15 07:30:00;NORTE;23;0;23;1
2018-05-15 08:00:00;NORTE;28;0;28;1
2018-05-15 08:30:00;NORTE;38;0;38;1
2018-05-15 09:00:00;NORTE;21;0;21;1
2018-05-15 09:30:00;NORTE;31;0;31;1
2018-05-15 10:00:00;NORTE;39;0;39;1
